"STUDENT_ID","GRAD_APPL_DATE","GRADUATION_DATE","GRADUATED_IND","TOTAL_CREDITS","DEGREE_TYPE","MAJOR","DEPARTMENT","COLLEGE","REQUIRED_HOURS","FULLY_ONLINE_IND","AID_ELIGIBLE_IND","HONORS","OVERALL_GPA"
5006766,08-DEC-17  03:17 PM,06-MAY-21  12:00 AM,"N",62,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","",3.985
5050341,21-DEC-17  08:34 AM,06-MAY-21  12:00 AM,"N",17,"Associates","Music","Performing Arts","Arts, Comm, & New Media",61,"N","N","",2.629
5072902,20-SEP-18  09:52 AM,06-MAY-21  12:00 AM,"N",131,"Associates","Business","Business Management","Business",61,"N","N","",2.94
5072902,08-JAN-18  12:22 PM,06-MAY-21  12:00 AM,"N",131,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.94
5072902,27-AUG-18  10:26 AM,06-MAY-21  12:00 AM,"N",131,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",2.94
5072902,24-JAN-18  12:20 PM,06-MAY-21  12:00 AM,"N",131,"Associates","Mathematics","Mathematics","Science, Math & Engineering",63,"N","N","",2.94
5486035,28-SEP-17  09:19 AM,06-MAY-21  12:00 AM,"N",63,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",1.894
6000745,29-NOV-16  12:20 PM,06-MAY-21  12:00 AM,"N",8,"Associates","Business","Business Management","Business",61,"N","N","",1.818
2626297,25-JUL-17  01:01 PM,06-MAY-21  12:00 AM,"N",25,"Associates","Engineering/Electrical","Unknown","Unknown",,"U","U","",3.964
5489192,17-NOV-16  10:43 AM,06-MAY-21  12:00 AM,"N",43,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",2.886
5883901,30-NOV-16  11:15 AM,06-MAY-21  12:00 AM,"N",6,"Associates","Biology","Biology","Science, Math & Engineering",,"N","N","",3.85
4174935,06-MAY-17  12:02 PM,06-MAY-21  12:00 AM,"N",107,"Associates","Business","Business Management","Business",61,"N","N","",3.107
5849055,19-DEC-16  12:27 PM,06-MAY-21  12:00 AM,"N",6,"Associates","Business","Business Management","Business",62,"N","N","",0.72
6022781,15-AUG-17  10:13 AM,06-MAY-21  12:00 AM,"N",64,"Associates","Mathematics","Mathematics","Science, Math & Engineering",63,"N","N","",2.809
3565025,03-JAN-17  01:20 PM,06-MAY-21  12:00 AM,"N",31,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",2.178
5034031,12-DEC-16  01:26 PM,06-MAY-21  12:00 AM,"N",3,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",0.857
5551821,17-NOV-17  08:47 AM,06-MAY-21  12:00 AM,"N",37,"Associates","Biology","Biology","Science, Math & Engineering",,"N","N","",3.003
5886890,29-AUG-17  09:06 AM,06-MAY-21  12:00 AM,"N",,"Associates","Electrical, Independent - Appr","Apprenticeship","Applied Tech &Tech Specialties",63,"N","N","",
5886890,01-SEP-17  10:08 AM,06-MAY-21  12:00 AM,"N",26,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.003
5886890,03-APR-18  12:12 PM,06-MAY-21  12:00 AM,"N",26,"Associates","Construction Management","Construction Management","Applied Tech &Tech Specialties",68,"N","N","",2.003
6033288,12-FEB-19  03:47 PM,06-MAY-21  12:00 AM,"N",11,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",0.398
6033288,18-APR-17  09:59 AM,06-MAY-21  12:00 AM,"N",11,"Associates","Theatre Arts","Performing Arts","Arts, Comm, & New Media",63,"N","N","",0.398
4500351,10-JAN-18  01:26 PM,06-MAY-21  12:00 AM,"N",48,"Associates","Business Administration","Business Management","Business",65,"N","N","",2.975
,28-NOV-16  01:32 PM,06-MAY-21  12:00 AM,"N",55,"Associates","Family and Human Studies","Family and Human Studies","Humanities & Social Sciences",63,"N","N","",3.696
5551254,07-DEC-16  01:08 PM,06-MAY-21  12:00 AM,"N",5,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",0.419
5666404,16-MAY-18  05:05 PM,06-MAY-21  12:00 AM,"N",6,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",1.615
5666404,23-AUG-18  01:48 PM,06-MAY-21  12:00 AM,"N",6,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",1.615
5666404,09-NOV-17  11:59 AM,06-MAY-21  12:00 AM,"N",6,"Associates","Business","Business Management","Business",61,"N","N","",1.615
5864553,16-JAN-18  12:20 PM,06-MAY-21  12:00 AM,"N",77,"Associates","Social Work","Social Work","Humanities & Social Sciences",63,"N","N","",2.762
5882046,01-DEC-17  08:50 AM,06-MAY-21  12:00 AM,"N",66,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.411
5882046,06-APR-18  11:30 AM,06-MAY-21  12:00 AM,"N",66,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",2.411
3712851,24-APR-17  10:24 AM,06-MAY-21  12:00 AM,"N",9,"Associates","Architectural Technology","Architectural Technology","Arts, Comm, & New Media",60,"N","N","",1.074
4770194,19-APR-17  09:51 AM,06-MAY-21  12:00 AM,"N",43,"Associates","Education","Education, Pre-Teacher","Humanities & Social Sciences",63,"N","N","",2.385
4770194,17-AUG-20  02:33 PM,06-MAY-21  12:00 AM,"N",43,"Certificate","Emergency Medical Tech","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",6,"N","N","",2.385
4770194,19-AUG-20  11:59 AM,06-MAY-21  12:00 AM,"N",43,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",64,"N","N","",2.385
4963835,28-NOV-16  03:48 PM,06-MAY-21  12:00 AM,"N",53,"Associates","Non-Destructive Testing Tech","Non-Destructive Testing","Applied Tech &Tech Specialties",65,"N","N","",2.932
5394020,12-APR-17  11:01 AM,06-MAY-21  12:00 AM,"N",31,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.342
6004616,22-NOV-16  12:04 PM,06-MAY-21  12:00 AM,"N",0,"Associates","Business","Business Management","Business",61,"N","N","",0
6031678,11-APR-17  08:12 AM,06-MAY-21  12:00 AM,"N",73,"Associates","Biology","Biology","Science, Math & Engineering",,"N","N","",3.116
1576829,06-DEC-16  05:15 PM,06-MAY-21  12:00 AM,"N",4,"Unknown","General Studies","Unknown","Unknown",,"U","U","",1.7
4375506,14-APR-17  10:14 AM,06-MAY-21  12:00 AM,"N",123,"Associates","Business","Business Management","Business",61,"N","N","",2.867
4375506,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",123,"Certificate","Graphic Communications","Unknown","Unknown",32,"U","U","",2.867
4582671,17-JUL-17  11:44 AM,06-MAY-21  12:00 AM,"N",56,"Associates","Family and Human Studies","Family and Human Studies","Humanities & Social Sciences",66,"N","N","",3.48
4582671,21-OCT-20  09:42 AM,06-MAY-21  12:00 AM,"N",56,"Certificate","Family and Human Studies","Family and Human Studies","Humanities & Social Sciences",36,"N","N","",3.48
4784243,17-NOV-17  10:24 AM,06-MAY-21  12:00 AM,"N",67,"Associates","Business","Business Management","Business",61,"N","N","",3.779
5585246,22-NOV-17  02:28 PM,06-MAY-21  12:00 AM,"N",44,"Associates","Education","Education, Pre-Teacher","Humanities & Social Sciences",63,"N","N","",2.93
6246375,20-APR-18  11:57 AM,06-MAY-21  12:00 AM,"N",21,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","",3.296
776099,13-NOV-17  04:19 PM,06-MAY-21  12:00 AM,"N",56,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",4
776099,25-AUG-17  10:23 AM,06-MAY-21  12:00 AM,"N",56,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","",4
3270535,15-DEC-17  03:10 PM,06-MAY-21  12:00 AM,"N",69,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",3.074
4747906,24-OCT-18  10:35 AM,06-MAY-21  12:00 AM,"N",66,"Associates","Communication Studies","Unknown","Unknown",63,"U","U","",3.895
4747906,09-MAY-17  12:41 PM,06-MAY-21  12:00 AM,"N",66,"Associates","Media Studies & Journalism","Unknown","Unknown",61,"U","U","",3.895
5953131,13-JAN-17  02:33 PM,06-MAY-21  12:00 AM,"N",0,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","",
5987662,03-JAN-17  04:47 PM,06-MAY-21  12:00 AM,"N",78,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",4
5987662,16-JAN-19  02:32 PM,06-MAY-21  12:00 AM,"N",78,"Associates","History","History and Anthropology","Humanities & Social Sciences",63,"N","N","",4
5997189,17-NOV-16  11:08 AM,06-MAY-21  12:00 AM,"N",44,"Associates","Business","Business Management","Business",61,"N","N","",3.216
5997189,20-NOV-17  09:35 AM,06-MAY-21  12:00 AM,"N",44,"Associates","Mathematics","Mathematics","Science, Math & Engineering",63,"N","N","",3.216
6006128,09-APR-18  03:53 PM,06-MAY-21  12:00 AM,"N",35,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",1.79
2417641,12-JAN-17  03:57 PM,06-MAY-21  12:00 AM,"N",83.67,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","",3.257
4618798,09-DEC-16  02:26 PM,06-MAY-21  12:00 AM,"N",101,"Associates","Education","Education, Pre-Teacher","Humanities & Social Sciences",63,"N","N","",2.548
4944844,15-AUG-17  12:08 PM,06-MAY-21  12:00 AM,"N",70,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",3.227
5060274,13-JAN-17  03:13 PM,06-MAY-21  12:00 AM,"N",13,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",1.855
5783780,15-MAY-20  09:14 AM,06-MAY-21  12:00 AM,"N",58,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.443
5783780,31-JUL-17  09:33 AM,06-MAY-21  12:00 AM,"N",58,"Associates","Technical Studies","Unknown","Unknown",63,"U","U","",3.443
5961741,05-AUG-19  03:25 PM,06-MAY-21  12:00 AM,"N",70,"Associates","Geology","Unknown","Unknown",63,"U","U","",2.97
5961741,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",70,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",2.97
5961741,05-JAN-18  01:26 PM,06-MAY-21  12:00 AM,"N",70,"Associates","Business","Business Management","Business",61,"N","N","",2.97
5990511,16-JAN-18  11:49 AM,06-MAY-21  12:00 AM,"N",25,"Associates","Education","Education, Pre-Teacher","Humanities & Social Sciences",63,"N","N","",2.992
6027100,21-MAR-18  04:40 PM,06-MAY-21  12:00 AM,"N",68,"Associates","Business","Business Management","Business",61,"N","N","",2.364
6027387,19-APR-17  12:34 PM,06-MAY-21  12:00 AM,"N",13,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.4
6028080,13-JAN-17  12:32 PM,06-MAY-21  12:00 AM,"N",12,"Associates","Business","Business Management","Business",61,"N","N","",2.175
6037726,30-DEC-16  12:56 PM,06-MAY-21  12:00 AM,"N",52,"Associates","Graphic Communications","Unknown","Unknown",,"U","U","",3.151
667445,09-DEC-16  01:28 PM,06-MAY-21  12:00 AM,"N",74.66,"Associates","Business","Business Management","Business",61,"N","N","",2.715
3293460,03-APR-17  10:15 AM,06-MAY-21  12:00 AM,"N",67,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",2.9
3293460,17-JAN-17  02:44 PM,06-MAY-21  12:00 AM,"N",67,"Associates","Social Work","Unknown","Unknown",64,"U","U","",2.9
4187948,04-JAN-17  02:57 PM,06-MAY-21  12:00 AM,"N",51,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","",3.698
5442474,22-AUG-18  03:55 PM,06-MAY-21  12:00 AM,"N",72,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",4
5442474,14-APR-20  02:42 PM,06-MAY-21  12:00 AM,"N",72,"Unknown","General Studies","Unknown","Unknown",,"U","U","",4
5442474,30-NOV-16  12:59 PM,06-MAY-21  12:00 AM,"N",72,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",4
5829294,21-NOV-16  12:13 PM,06-MAY-21  12:00 AM,"N",48,"Associates","Business","Business Management","Business",61,"N","N","",3.448
5950205,29-NOV-16  03:27 PM,06-MAY-21  12:00 AM,"N",15,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.9
6040890,16-AUG-17  04:10 PM,06-MAY-21  12:00 AM,"N",85,"Associates","Biology","Biology","Science, Math & Engineering",,"N","N","",2.427
6193259,05-MAR-18  02:37 PM,06-MAY-21  12:00 AM,"N",38,"Associates","Business","Business Management","Business",61,"N","N","",3.763
2245084,07-SEP-17  09:14 AM,06-MAY-21  12:00 AM,"N",18,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",2.606
4788716,30-AUG-17  12:19 PM,06-MAY-21  12:00 AM,"N",31,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.17
5900827,14-APR-17  09:57 AM,06-MAY-21  12:00 AM,"N",34,"Associates","Aero/Aviation - Aviation Admin","Unknown","Unknown",67,"U","U","",2.293
6005855,28-NOV-16  11:58 AM,06-MAY-21  12:00 AM,"N",20,"Associates","Business","Business Management","Business",61,"N","N","",1.559
6032028,30-DEC-16  11:08 AM,06-MAY-21  12:00 AM,"N",9,"Associates","Business","Business Management","Business",61,"N","N","",3.133
6037040,10-APR-17  10:21 AM,06-MAY-21  12:00 AM,"N",34,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","",3.482
6037040,10-APR-17  10:09 AM,06-MAY-21  12:00 AM,"N",34,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.482
5274278,28-NOV-17  11:16 AM,06-MAY-21  12:00 AM,"N",73,"Associates","Business Administration","Business Management","Business",65,"N","N","",3
5274278,11-DEC-17  10:34 AM,06-MAY-21  12:00 AM,"N",73,"Associates","Business","Business Management","Business",61,"N","N","",3
5274278,16-NOV-17  03:49 PM,06-MAY-21  12:00 AM,"N",73,"Associates","Business Management","Business Management","Business",,"N","N","",3
5412717,28-APR-17  09:16 AM,06-MAY-21  12:00 AM,"N",80,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",3.551
1582513,18-MAY-17  11:55 AM,06-MAY-21  12:00 AM,"N",55.84,"Unknown","General Studies","Unknown","Unknown",,"U","U","",2.641
5537569,10-JAN-17  12:36 PM,06-MAY-21  12:00 AM,"N",18,"Associates","Collison,Maintenance,Lt Repair","Automotive Collision Repair","Applied Tech &Tech Specialties",65,"N","N","",2.2
5670240,21-NOV-17  12:43 PM,06-MAY-21  12:00 AM,"N",53,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.957
6028668,07-DEC-16  01:03 PM,06-MAY-21  12:00 AM,"N",23,"Associates","Business","Business Management","Business",61,"N","N","",3.578
3062558,05-DEC-17  11:33 AM,06-MAY-21  12:00 AM,"N",62,"Associates","Engineering/Chemical","Unknown","Unknown",71,"U","U","",2.717
4638783,31-MAR-17  08:32 AM,06-MAY-21  12:00 AM,"N",3,"Associates","Chemistry","Chemistry","Science, Math & Engineering",66,"N","N","",0.85
5256106,05-APR-17  09:39 AM,06-MAY-21  12:00 AM,"N",19,"Associates","Business","Business Management","Business",62,"N","N","",3.605
5555265,05-JAN-17  10:54 AM,06-MAY-21  12:00 AM,"N",31,"Associates","Business","Business Management","Business",61,"N","N","",2.272
5767078,08-DEC-16  11:31 AM,06-MAY-21  12:00 AM,"N",64,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.714
5767078,13-NOV-18  01:48 PM,06-MAY-21  12:00 AM,"N",64,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.714
5950345,30-NOV-16  02:05 PM,06-MAY-21  12:00 AM,"N",0,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",0
6025693,26-MAR-18  10:37 AM,06-MAY-21  12:00 AM,"N",86,"Associates","Business","Business Management","Business",61,"N","N","",3.059
6025693,22-MAY-17  11:58 AM,06-MAY-21  12:00 AM,"N",86,"Associates","Visual Arts- Animation","Visual Arts & Design","Arts, Comm, & New Media",64,"N","N","",3.059
6025693,28-NOV-16  01:02 PM,06-MAY-21  12:00 AM,"N",86,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","",3.059
6248643,26-MAR-18  04:39 PM,06-MAY-21  12:00 AM,"N",7,"Associates","Welding Fabrication/Inspection","Welding","Applied Tech &Tech Specialties",66,"N","N","",0.613
4322817,26-SEP-17  08:26 AM,07-AUG-21  12:00 AM,"N",3,"Associates","Graphic Communications","Visual Arts & Design","Arts, Comm, & New Media",,"N","N","",3
1388186,10-APR-17  10:03 AM,06-MAY-21  12:00 AM,"N",24.33,"Associates","Business Management","Business Management","Business",,"N","N","",2.677
1388186,08-MAY-17  12:44 PM,06-MAY-21  12:00 AM,"N",24.33,"Associates","Business","Business Management","Business",61,"N","N","",2.677
4701132,03-NOV-17  03:20 PM,06-MAY-21  12:00 AM,"N",66,"Associates","Education","Education, Pre-Teacher","Humanities & Social Sciences",63,"N","N","",3.774
5940195,07-DEC-16  01:09 PM,06-MAY-21  12:00 AM,"N",10,"Associates","Engineering/Electrical","Unknown","Unknown",,"U","U","",0.753
5983497,13-DEC-16  03:52 PM,06-MAY-21  12:00 AM,"N",13,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.494
5364837,26-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",85,"Associates","Diesel Systems Technology","Diesel Systems Technology","Applied Tech &Tech Specialties",,"N","N","",3.062
5420081,01-DEC-17  10:25 AM,06-MAY-21  12:00 AM,"N",37,"Associates","Business","Business Management","Business",61,"N","N","",2.946
5859555,07-AUG-17  02:19 PM,06-MAY-21  12:00 AM,"N",31,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",3.345
5966487,01-DEC-17  10:13 AM,06-MAY-21  12:00 AM,"N",35,"Associates","Non-Destructive Testing Tech","Non-Destructive Testing","Applied Tech &Tech Specialties",65,"N","N","",2.427
6032210,20-JUL-17  10:13 AM,06-MAY-21  12:00 AM,"N",9,"Associates","Biology","Biology","Science, Math & Engineering",,"N","N","",3.567
6032210,09-JAN-17  12:20 PM,06-MAY-21  12:00 AM,"N",9,"Associates","Visual Arts - Photograph Spec","Visual Arts & Design","Arts, Comm, & New Media",64,"N","N","",3.567
5413977,30-DEC-16  11:16 AM,06-MAY-21  12:00 AM,"N",0,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","",
5635464,07-AUG-17  12:14 PM,06-MAY-21  12:00 AM,"N",0,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",0
5984421,30-DEC-16  11:58 AM,06-MAY-21  12:00 AM,"N",3,"Associates","Accounting","Accounting","Business",65,"N","N","",0.729
5985072,24-APR-17  10:20 AM,06-MAY-21  12:00 AM,"N",52,"Associates","Accounting","Accounting","Business",65,"N","N","",3.352
6028199,06-NOV-17  11:46 AM,06-MAY-21  12:00 AM,"N",39,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.719
6030551,30-NOV-16  02:51 PM,06-MAY-21  12:00 AM,"N",74,"Associates","Communication Studies","Unknown","Unknown",63,"U","U","",3.939
6042241,02-MAY-17  12:16 PM,06-MAY-21  12:00 AM,"N",10,"Associates","Education","Education, Pre-Teacher","Humanities & Social Sciences",63,"N","N","",0.919
4977485,03-JAN-18  08:45 AM,06-MAY-21  12:00 AM,"N",27,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","",2.295
5122448,26-JUL-17  06:10 PM,06-MAY-21  12:00 AM,"N",47,"Associates","Engineering/Computer","Unknown","Unknown",74,"U","U","",2.358
5321283,20-DEC-17  02:40 PM,06-MAY-21  12:00 AM,"N",68,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",3.393
5321283,22-AUG-18  09:00 AM,06-MAY-21  12:00 AM,"N",68,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","",3.393
5321283,03-NOV-20  04:29 PM,06-MAY-21  12:00 AM,"N",68,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",3.393
5321283,04-MAY-17  11:48 AM,06-MAY-21  12:00 AM,"N",68,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",64,"N","N","",3.393
5794084,10-JAN-17  12:10 PM,06-MAY-21  12:00 AM,"N",34,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.732
5794084,17-APR-17  12:59 PM,06-MAY-21  12:00 AM,"N",34,"Associates","Business","Business Management","Business",61,"N","N","",2.732
5946593,09-JAN-17  12:50 PM,06-MAY-21  12:00 AM,"N",4,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",0.565
5959564,18-JAN-18  09:23 AM,06-MAY-21  12:00 AM,"N",48,"Associates","Business","Business Management","Business",61,"N","N","",2.415
4894661,13-DEC-16  02:54 PM,06-MAY-21  12:00 AM,"N",57,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","",3.297
4894661,15-JAN-20  02:37 PM,06-MAY-21  12:00 AM,"N",57,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.297
5548342,10-JAN-18  01:16 PM,06-MAY-21  12:00 AM,"N",25,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.042
5709573,26-JUL-17  10:59 AM,06-MAY-21  12:00 AM,"N",67,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",3.348
6041884,29-NOV-16  12:48 PM,06-MAY-21  12:00 AM,"N",18,"Associates","Family and Human Studies","Family and Human Studies","Humanities & Social Sciences",63,"N","N","",2.133
6041884,10-APR-17  09:50 AM,06-MAY-21  12:00 AM,"N",18,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",2.133
6052272,01-DEC-16  02:23 PM,06-MAY-21  12:00 AM,"N",0,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",
4373504,22-NOV-16  01:01 PM,06-MAY-21  12:00 AM,"N",0,"Associates","History","History and Anthropology","Humanities & Social Sciences",63,"N","N","",0
